"Library","Sample","ID_order","site","from","to","Feature.ID","Confidence","Reads","k","p","c","o","f","g","s"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","dc2016da0d821801aa1a04d64573b9a9","0.686584975604719",23,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","a26e6cc23365c60897b7d620c23de990","0.944259328386728",23,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Lepidoptera_7088","Pyralidae_7135","Pionidia_2613197",NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","d1dc8d3ec6e485baf19766529baf3e7b","0.313542524327939",23,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","68d00464a20b39785bcf8de918ec41dc","0.354208351685685",23,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","e36d30cf8e9660d4833d1abf1ccde6e3","0.997669399542535",22,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","46045d4dde51740390ad79d08b5e8ae2","0.233215925766388",21,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Boletales_68889","Boletaceae_5368","Tylopilus_80671","Tylopilus_plumbeoviolaceoides_374766"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","2250adcd41754c790d69ce89c4d7eec4","0.253249667975398",21,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","0596ae9a3bda76ddc2878f2a301ba75e","0.313554825428327",20,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","e28643d0fb2e669870672397489e6308","0.453451748001081",18,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548","Helotiales_5178","Helotiales_5178_family","Tetracladium_164535","Tetracladium_apiense_164536"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","599e9bf055917fc15f72c7b50697f4e3","0.997652527241241",18,"Eukaryota_2759_kingdom","Discosea_555280","Discosea_555280_class","Himatismenida_313555","Cochliopodiidae_313556","Cochliopodium_313557","Cochliopodium_actinophorum_703021"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","849cc34592f6ccffffb5338aee8ca100","0.230469369661765",17,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524",NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","1d39c42ec6dbef25d91fe15ae5d7698f","0.258866804537055",17,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","576a1f1232e44a39ce17f2d39f5f9386","0.277364322504776",17,"Metazoa_33208","Arthropoda_6656","Arachnida_6854","Mesostigmata_34634",NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","be8dc1271132728b62d899f6fe83b643","0.417154486433497",16,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","d20ed143ff6666950591d4ed11422091","0.316391418812615",16,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","b43d19c6734061aba20cde4334b0c772","0.933623859448047",2,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_bruhnei_450181"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","53814ac04567f8e2287c46b0b52f47f1","0.851549716705765",56,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","0c11abb10ca8c4ca6a9466f89d510f2e","0.907238614804815",92,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524","Pentatomidae_160513","Glypsus_-21471","Glypsus_conspicuus_-21472"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","0d1a483ebd4773116542454b0cc1a266","0.88739453904822",184,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","186655c711d9c22435d048944254d180","0.999918046946559",20,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Russulales_452342","Peniophoraceae_103393","Peniophora_40463","Peniophora_lycii_154539"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","eec2170a8f2d0cd7dc3a18841a1ea5c7","0.999999999699554",112,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475",NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","5f907557675481632654c893c4e319d5","0.369832764629548",9,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_bruhnei_450181"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","bec08d51eb66022d7172c03768d5fd5d","0.937210778414611",21,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_cladosporioides_29917"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","589974931988706a852f1bb2c5aa12dc","0.814574741442148",26,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","a3612a98863d0cb2a0423fb56a0bef70","0.670862072239708",60,"Metazoa_33208","Chordata_7711","Mammalia_40674","Artiodactyla_91561","Bovidae_9895","Bos_9903","Bos_taurus_9913"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","aec35e427b95f1cbf2c6d6503e172a4f","0.279152099836879",8,"Fungi_4751","Ascomycota_4890",NA,NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","17616cc7fe900969cd82e279a643bedf","0.917805792616472",3,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","537c1cbbbf0cd94f59e6616e090f51f7","0.968283922612581",63,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","f7718bbdbd503a21d2692b3b333490cb","0.55302161898262",57,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","000bd972d687c52e8b047ae9b1ab4087","0.978353638425837",53,"Metazoa_33208","Arthropoda_6656","Collembola_30001","Symphypleona_79705","Bourletiellidae_187607","Deuterosminthurus_1304590","Deuterosminthurus_bicinctus_2041938"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","afb94828a83235f617d67b54fe89fe79","0.373408909311144",48,"Fungi_4751","Basidiomycota_5204","Pucciniomycetes_162484","Pucciniales_5258","Melampsoraceae_5259","Melampsora_5260","Melampsora_medusae_82101"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","5580961b9a41be03abce5562553ec49c","0.419336811656045",39,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","42a334b44b84641c69386150c7cde441","0.975711405297424",34,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","c188bae2ea531ea23b6e9697d793e886","0.499999928585315",33,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696",NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","ae467d204456103bc0262e65b5710bf3","0.969881597900368",30,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","2afb061e0ca58eb4eeec07e8e46746ae","0.339606274753171",24,"Metazoa_33208","Mollusca_6447","Gastropoda_6448",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","a4ce6cfe96b9ce0ad304803934790435","0.505582624946131",20,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475",NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","b3a298b6b16a5d32bd1ba8c64c3d64d7","0.758196564130766",20,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Pleosporales_92860","Shiraiaceae_224418","Shiraia_224419","Shiraia_bambusicola_224420"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","24e6afde065c6d5c729886e1ee63f7ad","0.499999972166463",20,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696",NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","e1075be938bdad2c9af1b215f6c68944","0.676000852986078",15,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","8a5b522cd0043aaa3825c3c09e12a89a","0.452958919690598",14,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Clitocybaceae_2982168","Clitocybe_50966",NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","0defe652e22096a2ebe5ee2a18d13a11","0.75746274007388",14,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","661dd3221faca2cc45ae8c60bcb085f7","0.499999956075045",13,"Fungi_4751","Basidiomycota_5204","Microbotryomycetes_162481","Sporidiobolales_231213","Sporidiobolaceae_1799696",NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","18afda2e4c3b03e088538500a42aa706","0.14863927909265",13,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","00d61d9aad5b9f0844db4f5ed7b5467e","0.448435672893613",12,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125","Nectriaceae_110618","Pseudocosmospora_1406987","Pseudocosmospora_vilior_45281"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","c38372039005405c2e6443c3d3488d49","0.571355839189392",11,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_bruhnei_450181"
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","332d4393db73c7427984790777e06dd6","0.353990995074119",11,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.BOU.7","PUF_BOU_07","Boucherville","19/08/2024","02/09/2024","682e474f59d9bac506d92693a4feb45c","0.898811000648324",10,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
