"Library","Sample","ID_order","site","from","to","Feature.ID","Confidence","Reads","k","p","c","o","f","g","s"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","dc2016da0d821801aa1a04d64573b9a9","0.686584975604719",23,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","a26e6cc23365c60897b7d620c23de990","0.944259328386728",23,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Lepidoptera_7088","Pyralidae_7135","Pionidia_2613197",NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","d1dc8d3ec6e485baf19766529baf3e7b","0.313542524327939",23,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","68d00464a20b39785bcf8de918ec41dc","0.354208351685685",23,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","e36d30cf8e9660d4833d1abf1ccde6e3","0.997669399542535",22,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","46045d4dde51740390ad79d08b5e8ae2","0.233215925766388",21,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Boletales_68889","Boletaceae_5368","Tylopilus_80671","Tylopilus_plumbeoviolaceoides_374766"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","2250adcd41754c790d69ce89c4d7eec4","0.253249667975398",21,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","0596ae9a3bda76ddc2878f2a301ba75e","0.313554825428327",20,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","e28643d0fb2e669870672397489e6308","0.453451748001081",18,"Fungi_4751","Ascomycota_4890","Leotiomycetes_147548","Helotiales_5178","Helotiales_5178_family","Tetracladium_164535","Tetracladium_apiense_164536"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","599e9bf055917fc15f72c7b50697f4e3","0.997652527241241",18,"Eukaryota_2759_kingdom","Discosea_555280","Discosea_555280_class","Himatismenida_313555","Cochliopodiidae_313556","Cochliopodium_313557","Cochliopodium_actinophorum_703021"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","849cc34592f6ccffffb5338aee8ca100","0.230469369661765",17,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524",NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","1d39c42ec6dbef25d91fe15ae5d7698f","0.258866804537055",17,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","576a1f1232e44a39ce17f2d39f5f9386","0.277364322504776",17,"Metazoa_33208","Arthropoda_6656","Arachnida_6854","Mesostigmata_34634",NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","be8dc1271132728b62d899f6fe83b643","0.417154486433497",16,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","d20ed143ff6666950591d4ed11422091","0.316391418812615",16,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","66b375e1f08dc65c6f7edc53c3c7637b","0.919617265336879",15,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Hemiptera_7524","Miridae_30083","Galapagocoris_-21292","Galapagocoris_crockeri_-21293"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","0bee101ff7bf63dceb2a74b375b35957","0.631612031701197",14,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","b17ea79010fd88460a39869e298518b5","0.489216418984444",14,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","2b3230c0f193d6e9a952070b2daa26fc","0.680802299880356",14,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","070f050e9447955dbd0a337e39dfa82a","0.39957274558976",13,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","12b95c09e611d4483969bdd66a94b78c","0.328685390110245",13,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Coleoptera_7041","Carabidae_41073","Bembidion_60800","Bembidion_flebile_-5823"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","9d0e99a42b0cb7146359cdb3bc6ad85f","0.610772390688788",13,"Eukaryota_2759_kingdom","Eukaryota_2759_kingdom_phylum","Actinophryidae_238765","Actinophryidae_238765_order","Actinophryidae_238765_order_family","Actinophrys_238770","Actinophrys_sol_238771"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","b11836b4f210ca17a936de0364baf8ba","0.336677237201199",12,"Metazoa_33208","Cnidaria_6073","Hydrozoa_6074",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","e61cc491d9df6c06875e3ddcda2ae475","0.986656591591171",12,"Metazoa_33208","Arthropoda_6656","Branchiopoda_6658","Diplostraca_84337","Macrotrichidae_77757","Macrothrix_362306",NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","a9c8234810506af8ec2e04478be77639","0.999998604209886",12,"Eukaryota_2759_kingdom","Bacillariophyta_2836","Bacillariophyceae_33849","Bacillariales_33851","Bacillariaceae_33852","Nitzschia_2857","Nitzschia_palea_303400"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","3a4e2838f8e3000c3c03392c8324097d","0.575003843248723",11,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","7cbdda0adab9a330a9bf244c564c14c1","0.337127257873032",11,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","d5f5434e4c3e0951abf2e112fd8f35c0","0.999991571260802",10,"Eukaryota_2759_kingdom","Bacillariophyta_2836","Bacillariophyceae_33849","Bacillariales_33851","Bacillariaceae_33852","Nitzschia_2857","Nitzschia_palea_303400"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","004d085bdee429e05a20a38056800aab","0.366651668917989",10,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","36faf221a115a1ca8585332c1606e590","0.44354576545529",9,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","e8a5424e827e42ff45ca4b2217d4dc18","0.164154317399247",9,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","75d59202786c1b63b228be47313ef3dc","0.641851469025242",8,"Fungi_4751","Ascomycota_4890","Dothideomycetes_147541","Cladosporiales_2726946","Cladosporiaceae_452563","Cladosporium_5498","Cladosporium_bruhnei_450181"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","18a2e110004e455b097f83f0c05922c6","0.975304870433857",8,"Metazoa_33208","Chordata_7711","Mammalia_40674","Primates_9443","Hominidae_9604","Homo_9605","Homo_sapiens_9606"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","0180c418a1d46063a877eb5a4578d32f","0.993738129005134",8,"Fungi_4751","Basidiomycota_5204","Agaricomycetes_155619","Agaricales_5338","Schizophyllaceae_5332","Schizophyllum_5333","Schizophyllum_commune_5334"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","2f58d3548acb7b927d61da367e93bf4c","0.997865468814978",7,"Eukaryota_2759_kingdom","Discosea_555280","Discosea_555280_class","Himatismenida_313555","Cochliopodiidae_313556","Cochliopodium_313557","Cochliopodium_actinophorum_703021"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","24465c2e10f0f14a4e4e93e7a3aad9b9","0.190683570776423",7,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","45a1dd9a159df2419eb86f46027a44df","0.214906027055037",7,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","e568316642a9d4f2542e85dcc7267df7","0.999999998668883",6,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475",NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","72bcd2424cb9ae76eb5d46a9ad2cc730","0.802535266277758",6,"Eukaryota_2759_kingdom","Bacillariophyta_2836","Bacillariophyceae_33849","Bacillariales_33851","Bacillariaceae_33852","Cylindrotheca_2852","Cylindrotheca_closterium_2856"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","48b91589dd2823cd21b22d46510ed05f","0.4516332641249",6,"Metazoa_33208","Arthropoda_6656","Arachnida_6854",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","e476ac2dd1579683c95e177fc0871acd","0.999999990490338",6,"Metazoa_33208","Arthropoda_6656","Insecta_50557","Diptera_7147","Ceratopogonidae_41819","Bezzia_381082","Bezzia_nobilis_1887968"
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","17616cc7fe900969cd82e279a643bedf","0.917805792616472",6,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550","Hypocreales_5125",NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","71fb743ccd04149a2360acd3739d6b81","0.980453716872414",5,"Fungi_4751","Basidiomycota_5204","Exobasidiomycetes_452283","Microstromatales_162475","Microstromatales_162475_family","Jaminaea_561108",NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","a8725e93d55fc3761742c0748955d050","0.979149078186114",5,"Fungi_4751","Ascomycota_4890","Sordariomycetes_147550",NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","50651fb2f2b8352971898a0e446734b5","0.262374000311396",5,"Metazoa_33208","Arthropoda_6656",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","d0ce658d682e94d7657bff6c69cd12ca","0.889561302794913",4,"Eukaryota_2759_kingdom","Discosea_555280","Discosea_555280_class","Himatismenida_313555","Cochliopodiidae_313556","Cochliopodium_313557",NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","bc48ffd8228119d1b9a07179a0b58d82","0.284251146080787",4,"Metazoa_33208","Cnidaria_6073",NA,NA,NA,NA,NA
"pt1","PUF.IPEX.3","PUF_IPEX_03","IPEX","12/06/2024","26/06/2024","40c8e259e0f18a9238196d6c80bde07d","0.799073758663987",4,"Eukaryota_2759_kingdom","Discosea_555280","Flabellinia_1485085","Dactylopodida_555392","Paramoebidae_200887","Korotnevella_200888","Korotnevella_limbata_1825507"
